"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"ZBBRHX7U","journalArticle","2019","Nurmadewi, Dita; ER, Mahendrawathi","Analyzing Linkage Between Business Process Management (BPM) Capability and Information Technology: A Case Study in Garment SMEs","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.202","https://www.sciencedirect.com/science/article/pii/S1877050919319131","Business Process Management (BPM) and Information Technology (IT) have received a lot of attention. However, the research mainly focuses on the application of BPM and the value of IT to support business processes and has not yet linked BPM capabilities and IT usage. The aim of this study is to define the linkage between BPM capability and IT needs for garment SMEs in order to ensure that the application of IT can be aligned with the organizational business objectives. This study used a qualitative method with a case study approach on a single garment SMEs in Jember Regency, East Java. The informants in this research is the SME’s owner. Data collection was conducted through interviews and direct observation. The results showed that the garment SME needs BPM related to several aspects, i.e. process definition and documentation, process measurement and management, market or customer orientation, and supplier perspective. This finding is expected to give contributions to garment SMEs in order to develop and implement IT and eventually enhance the performance and competitiveness of garment SMEs.","2019-01-01","2024-03-10 16:25:39","2024-03-10 16:25:39","","935-942","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","Business Process Managementm; Case Studies; Garment SMEs; Information Technoloy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QWSCP9K2","journalArticle","2019","Fikri, Muhamad Al; Putra, Fandi Aditya; Suryanto, Yohan; Ramli, Kalamullah","Risk Assessment Using NIST SP 800-30 Revision 1 and ISO 27005 Combination Technique in Profit-Based Organization: Case Study of ZZZ Information System Application in ABC Agency","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.234","https://www.sciencedirect.com/science/article/pii/S1877050919319453","Risk management is a practical step in handling risk scenarios in an organization, including in the field of information security. There are many techniques used to carry out information security risk assessments. One of them is a combination technique using ISO 27005 and NIST SP 800-30 revision 1. Previous research proved that the combination technique could be implemented in a non-profit organization (government). However, the detailed risk assessment steps are not explained clearly yet. Thus, raising the question of whether this new approach can be utilized in a common organization or not (not only non-profit but also profit organization). This research focuses on information security risk assessment by implementing the combination technique in a profit organization using semi-quantitative methods. The result, the combination technique can be used in common organizations both profit and non-profit with clear step by step translation.","2019-01-01","2024-03-10 16:25:39","2024-03-10 16:25:39","","1206-1215","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","combination technique; information security; risk assessment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FFKZM978","journalArticle","2019","Llema, Charisa F.; Vilela-Malabanan, Cenie M.","Design and Development of MLERWS: A User-Centered Mobile Application for English Reading and Writing Skills","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.210","https://www.sciencedirect.com/science/article/pii/S1877050919319210","This study aimed to design and develop a mobile learning application for the subject English Reading and Writing Skills of senior high school. Five-Design Sheet (FDS) methodology and a modified evolutionary prototyping was utilized in designing and developing that resulted to a user-centered mobile learning application. The said application underwent three iterations with user evaluation to ensure its functionalities and usability. The application contains translations from English to Tausug (the local dialect in Bongao) to guide students while studying skimming and scanning lessons along with other features. Furthermore, MLERWS (Mobile Learning application for English Reading and Writing Skills) utilized offline database to make the mobile app usable for students with or without internet connectivity.","2019-01-01","2024-03-10 16:25:40","2024-03-10 16:25:40","","1002-1010","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","Evolutionary Prototyping; Five – Design Sheet; Mobile Computing; Mobile Learning; User – Center","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"87LEX4PC","journalArticle","2019","Zakaria, Huraizah; Abu Bakar, Nur Azaliah; Hassan, Noor Hafizah; Yaacob, Suraya","IoT Security Risk Management Model for Secured Practice in Healthcare Environment","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.238","https://www.sciencedirect.com/science/article/pii/S1877050919319490","The emerging of Internet of Things (IoT) technologies for unified and interconnected medical devices and sensors has changed the scenario in the healthcare industry. However, with the ‘openness’ of the distributed environment and medical devices, IoT will be the point of a breach where attackers are able to identify vulnerabilities and subsequently launch their attacks. This becomes high risk to the healthcare environment which may cause a big impact on its security measure. Nonetheless, the benefits of IoT solution in healthcare are undeniable. To address this issue, this study proposes an IoT Security Risk Management Model for Secured Practice in Healthcare Environment. This study reviewed all IoT risks from related works and has selected one Malaysian government hospital as a case study. From the findings, a model was formulated which consist of three parts, the Healthcare IoT Risk Management, the Hospital Performance Indicator for Accountability (HPIA) and the implementation phases. As a result, a priori model was successfully developed and yet to be validated by the case study participants in the next stage.","2019-01-01","2024-03-10 16:25:40","2024-03-10 16:25:40","","1241-1248","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","Healthcare IoT; Internet of Things; IoT Challenges; Security Risk Model","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D3GSU43S","journalArticle","2019","Alraddady, Sara; Li, Alice S; Soh, Ben; Alzain, Mohammed","Deployment of Fog Computing During Hajj Season: A Proposed Framework","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.218","https://www.sciencedirect.com/science/article/pii/S1877050919319295","With the considerable growth of mobile computing and IoT devices these days, cloud computing faces some difficulties in responding to a sudden, momentous increase in high number of requests for network resources. In 2012, Cisco introduced the idea of bringing the computation process to the periphery of the network and geographically closer to the end users to offload the main cloud and bandwidth, leading to a faster response time and less cost. Leveraging on this concept, the cloud computing and IoT technologies, we propose in this paper a novel fog-computing related framework to mitigate the problem of bandwidth bottleneck and packet delay during the Hajj season in Saudi Arabia, where millions of pilgrims are gathered in a small area for a short period of time along with all service providers, health and security personnel. We also demonstrate the potential applicability of our proposed framework in terms of efficient data entry and information retrieval.","2019-01-01","2024-03-10 16:25:40","2024-03-10 16:25:40","","1072-1079","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","fog computing; Hajj; IoT devices; middleware; mobile edge computing; resource management","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RWCNDXUW","journalArticle","2019","Muhandhis, Isnaini; Susanto, Heri; Asfari, Ully","Development of System Dynamics Model to Increase Salt Fulfillment Ratio","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.194","https://www.sciencedirect.com/science/article/pii/S1877050919319052","Salt demands in Indonesia have continued to increase over the past decade, while salt production fluctuates and still depends on weather conditions. This makes salt imports tend to increase and salt self-sufficiency is difficult to achieve. Indonesia needs serious efforts to achieve self-sufficiency, both consumption salt and industrial salt. In this study we identify problems that exist in the salt industry and determine the factors that have a significant effect on the system. The national salt production system is represented in a dynamic model using the System Dynamic. We use System Dynamic based on the consideration that this framework offers the ability to combine expert knowledge in the model and the ability to model non-linear behavior that has a significant contribution to the national salt production. System dynamic modeling is also able to associate between variables in a closed causal loop so that actions taken by changing one variable will have an impact on the initial conditions. From the base model simulation results, we developed several scenarios to increase salt fulfillment ratio. To support the sustainability of the salt business, we make a price scenario that supports salt business remains profitable for farmers. To increase salt production, we provide a scenario of increasing productivity through optimal technology implementation. As a result of the two scenarios, total salt production reaches 5 million tons per year. The fulfillment ratio of consumption salt and industrial salt can be achieved.","2019-01-01","2024-03-10 16:25:41","2024-03-10 16:25:41","","867-875","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","Fulfillment Ratio; Implementation of Technology; Price Scenario; Salt Production; Self-sufficiency","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T2BTHKBM","journalArticle","2019","Dzulkarnain, Anisa; Suryani, Erma; Aprillya, Mala Rosa","Analysis of Flood Identification and Mitigation for Disaster Preparedness: A System Thinking Approach","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.201","https://www.sciencedirect.com/science/article/pii/S187705091931912X","Floods are a major threat to agricultural production. Reducing the impact on agricultural production is a challenging task in mitigating flood. By understanding the causes of the flooding, we can use the information to make a comprehensive flood mitigation model. The approach of system dynamics can be used to look at the factors that influence the handling and prevention of flooding in the agricultural sector. This study aims to illustrate flood mitigation in agriculture using a system dynamics approach. We are using the information collected from interviews with key officials from the government office. We also use the information from existing research reports or another publication related to floods and disaster management. Both information source is used as a base in developing flood mitigation model. District governments can use flood mitigation models to reduce the risk of flooding on agriculture.","2019-01-01","2024-03-10 16:25:41","2024-03-10 16:25:41","","927-934","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","causal loop diagram; flood mitigation; risk analysis; system dynamics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HIE23FSS","journalArticle","2019","Annisa, Lolanda Hamim; ER, Mahendrawathi","Impact of Alignment between Social Media and Business Processes on SMEs’ Business Process Performance: A Conceptual Model","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.222","https://www.sciencedirect.com/science/article/pii/S1877050919319337","The development of information technology highly affects various business sectors including Small and Medium Enterprises (SMEs). Social media implementation, as one of the most widely used IT application, is expected to support SMEs’ performances. Many types of research in social media have focused on the impact of its implementation on the performance of an organization at a macro level. Research that investigates the linkage between social media and how the company performs its business process is lacking in the literature to date. This study aims to fill this gap by conducting a literature review on social media implementation particularly in SMEs. The result of this study is a conceptual model that follows the proposition of Task-Technology Fit in exploring the impact of social media on SMEs business process performances. As a technology, social media functionality must fit the tasks that SMEs must perform. The model proposed social media alignment with business process domain based on the Process Classification Framework (PCF). The performances are measured at a business process level using four indicators i.e. cost, time, quality and flexibility of the business process.","2019-01-01","2024-03-10 16:25:41","2024-03-10 16:25:41","","1106-1113","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","Information Technology; PCF; SMEs; Social Media; Task-Technology Fit","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GV8YKC5N","journalArticle","2019","Marashdih, Abdalla Wasef; Zaaba, Zarul Fitri; Suwais, Khaled; Mohd, Nur Azimah","Web Application Security: An Investigation on Static Analysis with other Algorithms to Detect Cross Site Scripting","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.230","https://www.sciencedirect.com/science/article/pii/S1877050919319416","Among web application vulnerabilities, XSS is the most frequently occurring. Where a web application accepts a user-input, it is possible for such vulnerability to inject malicious scripts. The greater part of the literature concentrated on the application of static analysis in order to locate XSS vulnerabilities. The reason for this is its capability of achieving effectively a 100 percent code coverage and observing every path of the program. Nevertheless, the main restriction of static analysis, being the false positive rate shown in the results, continues. Consequently, researchers began to merge static analysis with other algorithms, such as genetic algorithm, machine learning and pattern matching. This is to improve the XSS detection results as well as the static analysis run time. This essay defines the algorithms which formerly improved the static analysis outcomes regarding XSS vulnerability detection. Furthermore, each method’s restriction was mentioned in which the studies continue to lack an efficient detection of XSS vulnerability in PHP web application.","2019-01-01","2024-03-10 16:25:42","2024-03-10 16:25:42","","1173-1181","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","Cross Site Scripting; Secuirty; Security Vulnerability; Software Security; Vulnerability Detection; Web Application Security","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8KZBBUCU","journalArticle","2019","Anggraini, Nina; Kaburuan, Emil R.; Wang, Gunawan; Jayadi, Riyanto","Usability Study and Users’ Perception of Smartwatch: Study on Indonesian Customer","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.241","https://www.sciencedirect.com/science/article/pii/S1877050919319532","Smartphones have become embedded in much Indonesian daily life. However, a smartwatch as an extension of a smartphone experienced a different thing. This study aims to investigate the relationship between usability, brands, and prices towards the perspective of consumers in Indonesia on smartwatches. We surveyed 116 smartwatch users and interviewed ten of them to get a complete understanding of their perceptions. This study reveals that the usage of smartwatches is less significant in influencing consumer perceptions, while brands and prices are strongly influencing the perception of consumers who have used smartwatches. Besides, this study also revealed that most respondents chose the smartwatch brand based on its smartphone brand. Xiaomi smartwatches were more affordable than other brands. Following Apple and Samsung, which ensured that they still have a safe place in the hearth of Indonesian customers.","2019-01-01","2024-03-10 16:25:42","2024-03-10 16:25:42","","1266-1274","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","Brand; Indonesia; Pricing; Smartwatch; Usability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DES6W3FV","journalArticle","2019","Mudjahidin; Hendrawan, Rully Agus; Aristio, Andre Parvian; Buliali, Joko Lianto; Yuniarto, Muhammad Nur","Testing Methods on System Dynamics: A Model of Reliability, Average Reliability, and Demand of Service","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.206","https://www.sciencedirect.com/science/article/pii/S1877050919319179","As a model used to simulate policies by creating scenarios, system dynamics must have similarities with real systems. Therefore, the system dynamics model should test so declare as the right model and representing the behaviour of a system. Thus, in this article, we propose three test methods to ensure the system dynamics model have appropriate structure, correct value according to the specified equation, and can use to establish the parameter of the model. We study articles to propose the testing methods (the structural testing, algorithms testing, and behavioural testing) and present the case study about reliability, average reliability, and its affected demands. In this article, we prove that the testing methods can be used to show the system dynamics model appropriates and represents the real system, all computation generated by the simulation output is proper to the specified equation and can use to choose the best parameter.","2019-01-01","2024-03-10 16:25:43","2024-03-10 16:25:43","","968-975","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","algorithms testing; behavioural testing; structural testing; System dynamics; Testing method","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NKE5X9LQ","journalArticle","2019","Ginanjar, Arief; Hendayun, Mokhamad","Spring Framework Reliability Investigation Against Database Bridging Layer Using Java Platform","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.214","https://www.sciencedirect.com/science/article/pii/S1877050919319258","There are several frameworks that can be used to make create applications easier in the Java programming environment, whether in web applications or desktop applications. If we focus more on Java web framework, there is Spring Framework that has been popular since 2004, especially with the ability of Spring Framework which can be combined with various other frameworks such as Hibernate Framework, Ibatis or namely MyBatis Framework today and several other frameworks. This research was conducted in comparing ability of data loading from a web service application built using the Java programming language with the Spring Framework, especially if combined with Database Bridging Layer such as Java Database Connection (JDBC), Hibernate Framework, MyBatis Framework, plus additional framework capabilities contained at Hibernate and MyBatis that have as cache data layer. Performance test scenario create a web service in Spring Framework then accessed by custom test script built with third party code and call it repeatedly with a certain time period.","2019-01-01","2024-03-10 16:25:43","2024-03-10 16:25:43","","1036-1045","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","Cache Engine; Hibernate; Ibatis; JDBC; JSON; MyBatis; Spring Framework; Web Service","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EYHFCL87","journalArticle","2019","Maniah; Abdurachman, Edi; Gaol, Ford Lumban; Soewito, Benfano","Survey on Threats and Risks in the Cloud Computing Environment","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.248","https://www.sciencedirect.com/science/article/pii/S187705091931960X","A very important job in handling Cloud Computing services is handling threats as early as possible, both threats to users or threats to cloud service providers. Threats in the cloud context are all things that will bring loss to company assets that will cause IT risks to be stored in cloud computing. The purpose of this study is to survey threats in the scope of: Data, Applications, Infrastructure, and services in general in the cloud computing environment. The types of threats or attacks in the context of the cloud have been defined through surveys of relevant articles. The research methodology used is conducting a survey on some of the results of previous studies relating to threats or obstacles in cloud computing carried out in 5 steps, namely: writing the formulation, conducting a search, conducting selection and evaluation, analysis, and summarizing the results. From the survey results, there are many types of threats / obstacles in the cloud computing environment, which are divided into 4 (four) groups, namely: Threats to applications, Threats to data, Threats to infrastructure, Threats to cloud services in general. The results of this study are to provide a more detailed understanding of the types of threats for each service in the cloud.","2019-01-01","2024-03-10 16:25:43","2024-03-10 16:25:43","","1325-1332","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","Cloud Computing; Survey; Threats","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PSFCF9CP","journalArticle","2019","Wardati, Nanda Kurnia; ER, Mahendrawathi","The Impact of Social Media Usage on the Sales Process in Small and Medium Enterprises (SMEs): A Systematic Literature Review","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.207","https://www.sciencedirect.com/science/article/pii/S1877050919319180","The dramatic growth of the internet has led to the emergence of two important phenomena: social media and online search engines. In business context, social media is a new communication channel between the companies including SMEs and customers, which allows them to interact directly. This study aims to conduct an analysis of the impact of social media usage on the sales process in SMEs. The method used in this study is Systematic Literature Review (SLR). The method is carried out by reviewing several journals that discuss about related research topics. The results of this study identified similar impacts of social media use in SMEs across different countries. The use of social media depends on the type of industry and the type of social media used in accordance with SMEs business objectives. The impact obtained is mostly related to customers, stakeholders, business partners and competitors. However, the impact produced in this study is still general. Therefore, further research needs to be done to gain more insights on the drivers of social media use in SMEs and their impact on the performance of SMEs.","2019-01-01","2024-03-10 16:25:44","2024-03-10 16:25:44","","976-983","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","Marketing; Medium Enterprises; Sales; Small; Social Media","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HBFEIFYG","journalArticle","2019","Abu Bakar, Nur Azaliah; Yaacob, Suraya; Hussein, Surya Sumarni; Nordin, Anizah; Sallehuddin, Hasimi","Dynamic Metamodel Approach for Government Enterprise Architecture Model Management","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.197","https://www.sciencedirect.com/science/article/pii/S1877050919319088","Enterprise Architecture (EA) is widely adopted by many organisations to align their business and IT together to ensure the resources optimization is achieved. This recent EA development not only brings positive impacts to the business organisation but the government organisation as well. Nevertheless, during the implementation of EA, one of the challenges is to create a standardised and dynamic metamodel that able to integrate the government agencies business models. To date, it is still yet to find any dynamic metamodel that designed for this purpose. Therefore, this paper aims to propose an EA dynamic metamodel design based on complex cognitive activities (CCA) concept. This study starts with an investigation of EA metamodel concept and current practice through literature review and preliminary interviews, followed by the design on EA dynamic metamodel for government agencies with a selection of Malaysian education EA Reference as a pilot case study. As a result, a Dynamic EA Metamodel by using CCA concept is proposed by utilizing the four layers of dynamic design using cognitive action (physical, perceptual, functional, conceptual) and Archimate generic metamodel schema. This is a new contribution to EA Body of Knowledge (EABoK) and EA practice as it helps for better management of EA models especially for a large and complex organisation of the government sector. This model will allow the EA team in multiple organisations to design and develop their EA models according to their own business process but yet still following the EA metamodel set by the top EA office.","2019-01-01","2024-03-10 16:25:44","2024-03-10 16:25:44","","894-902","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","Complex Cognitive Activities; Dynamic; Enterprise Architecture; Government; Metamodel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IGFUWHRG","journalArticle","2019","Ramadhani, Fajar; ER, Mahendrawathi","A Conceptual Model for the Use of Social Software in Business Process Management and Knowledge Management","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.225","https://www.sciencedirect.com/science/article/pii/S1877050919319362","Companies are required to have good management, systems and performance in order to survive in today’s competitive business. BPM (Business Process Management) and KM (Knowledge Management) implementation can help organizations improve their capabilities through the use of individual knowledge resources and better organizational collective knowledge. In unstructured and constantly changing processes, traditional BPM often encounters problems because of the deviation between the model process and the reality of its implementation, as well as failure to improve ideas and innovation to the end user of the BPM process. This problem can be solved by encouraging various stakeholders to participate actively to BPM implementation. Using social software on BPM initiatives can actively involve all relevant stakeholders and assist in the knowledge management process. This research follows several steps i.e. reviewing the literature, formulation problems, analyzing results from the literature and finally proposing a conceptual model. The results of this paper are the conceptual model for using social software that will affect Business Process Management and Knowledge Management. This conceptual model is expected to open opportunities for further research in the field of social software, BPM and KM.","2019-01-01","2024-03-10 16:25:45","2024-03-10 16:25:45","","1131-1138","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","Business Process; Business Process Management; Conceptual Model; Knowledge Management; Social Software","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9UPJE75V","journalArticle","2019","Mudjahidin; Junaedi, Lukman; Aristio, Andre Parvian; Saputra, Yudha Andrian","Influence of Inventory Changes to Bullwhip Effect on Private Industrial Network","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.205","https://www.sciencedirect.com/science/article/pii/S1877050919319167","This article presents a mathematical model to compute the influence of inventory changes to bullwhip effect on the case of the private industrial network that consists of four stages. Sequentially, in each stage, there is 6 Supplier companies, Manufacturer company, 3 Distributors companies, and 6 Retailer. Each company has an inventory of product or component with the value of maximal, minimal, safety stock, and initial of it. By pull inventory system for replenishment and production of product and component, as well using the parameter on data set, the work in this article computes the inventory on Retailers, Distributors, Manufacturer, and Suppliers (upstream companies to downstream companies). Next, the work compares the bullwhip effect of inventory on each company for every stage, which based on fixed parameters on data set and sensitivity analysis on the value of maximal, minimal, safety stock, and initial for inventory. Results showed that by performing the sensitivity analysis could find the values of inventories so that the bullwhip effect occurs not cause the inventory shortage on each company. In addition, these values of inventories can change the average of the minimum inventory to be positive, the maximum inventory decreased, and availability and the total number of shortages on the PIN become not occur.","2019-01-01","2024-03-10 16:25:45","2024-03-10 16:25:45","","959-967","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","Bullwhip effect; Inventory; Private industrial network; Replenishment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PR4SEBMF","journalArticle","2019","bt Mohd, Nur Azimah; Zaaba, Zarul Fitri","A Review of Usability and Security Evaluation Model of Ecommerce Website","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.233","https://www.sciencedirect.com/science/article/pii/S1877050919319441","Electronic commerce (E-commerce) websites have grown significantly over the years. However, due to security and usability issues, only 29% of users convert their online search into a purchase. The aim of this study is to provide an overview of the strengths and weaknesses of the existing evaluation models in the aspect of usability and security dimensions for an e-commerce website. This study reviewed the evaluation models that have been applied to E-commerce from the year 2000 to 2018. The study reviewed 11 models and listed the usability and security elements evaluated by each model. The strength and weakness of each model was highlighted. This study found that there is a lack of one comprehensive model that is able to measure all the usability components together with the security components. There is a need to design an evaluation model that will be able to evaluate usability and security together for e-commerce website in order to improvise the e-commerce website.","2019-01-01","2024-03-10 16:25:46","2024-03-10 16:25:46","","1199-1205","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","E-commerce; security; usability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WGDBJMC6","journalArticle","2019","Savila, Intan Dewi; Wathoni, Ruhmaya Nida; Santoso, Adhi Setyo","The Role of Multichannel Integration, Trust and Offline-to-Online Customer Loyalty Towards Repurchase Intention: an Empirical Study in Online-to-Offline (O2O) e-commerce","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.193","https://www.sciencedirect.com/science/article/pii/S1877050919319040","In the current information system literature, the role of trust and customer loyalty towards repurchase intention has been widely discussed. However, there are still limited discussions regarding this topic in the emerging multichannel Online-to-Offilne (O2O) e-commerce context. Thus, the purpose of this research is to examine the influence of multichannel integration and trust towards offline loyalty and online loyalty to repurchase intention. This research conducts quantitative method with Structural Equation Modeling (SEM) by using 311 respondent data from O2O e-commerce users in Greater Jakarta Area. The research findings show that both multichannel integration and trust have significant effect toward both customer online loyalty and customer offline loyalty that drive customer repurchase intention. The implications of these findings are discussed.","2019-01-01","2024-03-10 16:25:47","2024-03-10 16:25:47","","859-866","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","Multichannel Integration; Offline Loyalty; Online Loyalty; Repurchase Intention; Trust","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3JDXHJVR","journalArticle","2019","Sani, Nisfu Asrul; Fillah, Wildan Azka; Tjahyanto, Aris; Suryotrisongko, Hatma","Development of Microservice Based Application E-Inkubator: Incubation and Investment Service Provider for SMEs","The Fifth Information Systems International Conference, 23-24 July 2019, Surabaya, Indonesia","","1877-0509","10.1016/j.procs.2019.11.217","https://www.sciencedirect.com/science/article/pii/S1877050919319283","Information Technology had significant influenced in business without exception for small and medium enterprises (SMEs). Many SMEs has used software or system. This research aims to study one of SME’s need in increasing their growth through business incubator. Previous research implementation produces E-Inkubator, an incubation and investment service provider platform. This application still used monolithic architecture, by the time users were increased cause response time of that application decrease. This application also cannot be integrated with other existing system in governments or enterprises as an investor in order to make easier investment process. Increasing number of users, response time, and integrity issues can be solved by implement microservice architecture, in this paper we apply. Microservice concept as loosely coupled solution. It makes easier third party to access service from this application. By separating services this framework also makes request per second from application faster toward many requests. This paper will cover design, development, and evaluate E-Inkubator application that based on microservice architecture. By comparing monolithic against microservice architecture, we show the results of performance tests executed on both applications and describe that microservice is cheaper and make easier third party’s system to access services. In addition, the result shows that microservice architecture make request per second 2.5 higher than monolithic architecture.","2019-01-01","2024-03-10 16:25:47","2024-03-10 16:25:47","","1064-1071","","","161","","Procedia Computer Science","","","","","","","","","","","","","","","","","","","","Incubation; Investment; Microservice; SMEs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
